id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage
13444,Women,Apparel,Topwear,Tops,Yellow,Summer,2011,Casual
55251,Women,Personal Care,Makeup,Highlighter and Blush,Skin,Spring,2017,Casual
31714,Women,Accessories,Jewellery,Earrings,Silver,Winter,2016,Ethnic
8529,Men,Footwear,Shoes,Sports Shoes,Navy Blue,Summer,2011,Sports
28639,Men,Apparel,Topwear,Tshirts,White,Summer,2012,Sports
50723,Girls,Apparel,Dress,Dresses,Blue,Summer,2012,Casual
47794,Women,Accessories,Bags,Handbags,Brown,Summer,2012,Casual
34266,Women,Apparel,Topwear,Dupatta,Brown,Summer,2012,Ethnic
18890,Women,Apparel,Topwear,Shirts,Purple,Fall,2011,Casual
7561,Men,Apparel,Topwear,Tshirts,White,Summer,2011,Sports
19942,Unisex,Accessories,Bags,Duffel Bag,Black,Fall,2011,Casual
46646,Men,Personal Care,Fragrance,Deodorant,Blue,Spring,2017,Casual
16136,Women,Apparel,Topwear,Tops,Blue,Fall,2011,Casual
27443,Women,Apparel,Topwear,Tshirts,Pink,Winter,2015,Casual
13676,Men,Footwear,Shoes,Sports Shoes,Silver,Fall,2011,Sports
43106,Men,Personal Care,Fragrance,Deodorant,Yellow,Spring,2017,Casual
2221,Unisex,Accessories,Bags,Backpacks,Blue,Summer,2011,Sports
55063,Women,Personal Care,Lips,Lipstick,Brown,Spring,2017,NA
26591,Men,Footwear,Flip Flops,Flip Flops,Red,Summer,2012,Casual
6681,Women,Footwear,Shoes,Sports Shoes,White,Summer,2011,Sports
34054,Boys,Apparel,Bottomwear,Capris,Blue,Summer,2012,Casual
22131,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2011,Formal
7753,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011,Sports
35186,Unisex,Accessories,Bags,Backpacks,Grey,Spring,2013,Casual
46474,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual
36703,Men,Personal Care,Fragrance,Perfume and Body Mist,Black,Spring,2017,Casual
15581,Men,Apparel,Topwear,Tshirts,Purple,Fall,2011,Casual
14453,Women,Footwear,Shoes,Heels,Black,Summer,2012,Casual
53394,Women,Apparel,Topwear,Kurtas,Blue,Fall,2012,Ethnic
20666,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011,Casual
5004,Women,Apparel,Bottomwear,Skirts,Blue,Summer,2011,Casual
25314,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual
11121,Women,Accessories,Headwear,Caps,Blue,Fall,2011,Casual
33271,Girls,Apparel,Bottomwear,Skirts,Red,Summer,2012,Casual
40783,Men,Footwear,Flip Flops,Flip Flops,Black,Summer,2012,Casual
5838,Men,Apparel,Topwear,Tshirts,White,Summer,2011,Casual
57734,Women,Personal Care,Lips,Lip Care,Maroon,Spring,2017,NA
31142,Men,Apparel,Topwear,Shirts,Orange,Summer,2012,Formal
3797,Men,Footwear,Shoes,Casual Shoes,Black,Spring,2014,Casual
29981,Women,Free Items,Free Gifts,Free Gifts,Blue,Winter,2016,Casual
19728,Women,Apparel,Topwear,Shirts,Purple,Summer,2011,Casual
55407,Women,Personal Care,Lips,Lip Gloss,Purple,Spring,2017,Casual
27027,Women,Apparel,Bottomwear,Shorts,Blue,Summer,2012,Casual
13212,Women,Footwear,Shoes,Sports Shoes,Grey,Spring,2012,Sports
28853,Men,Apparel,Topwear,Tshirts,Purple,Summer,2012,Casual
43562,Men,Accessories,Socks,Socks,White,Summer,2012,Casual
50949,Women,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2013,Casual
30090,Men,Accessories,Watches,Watches,Steel,Winter,2016,Casual
2645,Women,Accessories,Bags,Handbags,Pink,Winter,2015,Casual
16760,Women,Accessories,Bags,Handbags,Black,Winter,2015,Casual
49864,Unisex,Accessories,Watches,Watches,Purple,Winter,2016,Casual
22555,Men,Personal Care,Fragrance,Deodorant,Black,Spring,2017,Casual
46010,Women,Apparel,Saree,Sarees,Maroon,Summer,2012,Ethnic
34430,Women,Apparel,Topwear,Tshirts,Blue,Summer,2012,Casual
23487,Men,Accessories,Scarves,Scarves,Grey,Summer,2012,Casual
50175,Women,Footwear,Shoes,Flats,Black,Winter,2012,Casual
58318,Men,Accessories,Socks,Socks,White,Summer,2016,Sports
14037,Men,Apparel,Topwear,Shirts,Blue,Winter,2016,Casual
20202,Men,Apparel,Topwear,Sweatshirts,Grey,Fall,2011,Casual
5460,Women,Footwear,Shoes,Sports Shoes,Black,Summer,2011,Sports
44747,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012,Casual
36367,Men,Accessories,Ties,Ties,Red,Summer,2012,Formal
52622,Women,Accessories,Bags,Handbags,Purple,Summer,2012,Casual
57350,Women,Apparel,Innerwear,Bra,Black,Winter,2015,Casual
10497,Women,Apparel,Topwear,Tshirts,White,Fall,2011,Casual
25770,Men,Apparel,Topwear,Suspenders,Black,Summer,2012,Formal
11545,Women,Apparel,Topwear,Kurtas,Green,Summer,2011,Ethnic
56282,Women,Apparel,Innerwear,Bra,Black,Summer,2017,Casual
37087,Women,Accessories,Bags,Mobile Pouch,Brown,Summer,2012,Casual
20030,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Casual
39921,Unisex,Accessories,Bags,Duffel Bag,Brown,Spring,2011,Travel
52410,Women,Apparel,Loungewear and Nightwear,Nightdress,Black,Winter,2015,Casual
4780,Women,Apparel,Topwear,Tshirts,Pink,Summer,2011,Sports
57162,Women,Apparel,Topwear,Tshirts,Teal,Summer,2012,Casual
58916,Men,Accessories,Ties,Ties,Black,Summer,2017,Casual
33427,Women,Accessories,Bags,Handbags,Blue,Summer,2012,Casual
41007,Girls,Apparel,Bottomwear,Shorts,Navy Blue,Summer,2012,Casual
25542,Women,Apparel,Topwear,Tops,Yellow,Summer,2012,Casual
11777,Men,Apparel,Topwear,Tshirts,Red,Fall,2011,Casual
7939,Men,Apparel,Topwear,Tshirts,Black,Fall,2011,Sports
55635,Women,Footwear,Shoes,Heels,Gold,Winter,2015,Casual
42682,Women,Apparel,Topwear,Kurtas,Cream,Summer,2012,Ethnic
2477,Men,Footwear,Shoes,Sports Shoes,Blue,Fall,2010,Sports
27215,Men,Apparel,Bottomwear,Shorts,Blue,Summer,2012,Casual
7105,Unisex,Accessories,Bags,Backpacks,Green,Winter,2015,Casual
16552,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011,Casual
8971,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011,Sports
22767,Women,Apparel,Topwear,Kurtas,Green,Fall,2011,Ethnic
50347,Women,Apparel,Topwear,Kurtas,Red,Summer,2012,Ethnic
34602,Men,Apparel,Innerwear,Briefs,Brown,Summer,2016,Casual
59665,Women,Apparel,Saree,Sarees,Yellow,Fall,2012,Ethnic
14498,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011,Casual
10804,Men,Footwear,Flip Flops,Flip Flops,White,Fall,2011,Casual
4921,Women,Apparel,Topwear,Tshirts,White,Summer,2011,Casual
32368,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual
39780,Men,Apparel,Topwear,Shirts,Yellow,Summer,2012,Casual
40748,Women,Footwear,Flip Flops,Flip Flops,Pink,Winter,2012,Casual
38652,Women,Footwear,Shoes,Casual Shoes,Black,Summer,2012,Casual
18255,Women,Apparel,Topwear,Kurtas,Off White,Summer,2012,Ethnic
27488,Women,Apparel,Innerwear,Briefs,Red,Winter,2015,Casual
9602,Men,Apparel,Topwear,Shirts,Black,Fall,2011,Casual
23814,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011,Casual
48525,Women,Apparel,Dress,Dresses,White,Summer,2012,Casual
3338,Men,Apparel,Topwear,Tshirts,White,Summer,2011,Sports
35971,Men,Apparel,Topwear,Tshirts,Black,Summer,2012,Casual
19387,Men,Footwear,Shoes,Sports Shoes,Beige,Summer,2011,Sports
54946,Men,Apparel,Topwear,Tshirts,Cream,Summer,2012,Casual
23028,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Formal
42823,Women,Apparel,Innerwear,Briefs,Grey,Summer,2012,Casual
51408,Men,Apparel,Topwear,Shirts,Blue,Summer,2012,Casual
55894,Women,Personal Care,Nails,Nail Polish,Blue,Spring,2017,Casual
7798,Men,Apparel,Topwear,Tshirts,White,Fall,2011,Casual
9430,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2011,Formal
17813,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2011,Casual
48717,Women,Accessories,Jewellery,Earrings,Silver,Summer,2012,Casual
6478,Men,Apparel,Topwear,Jackets,Grey,Summer,2011,Casual
19989,Women,Apparel,Topwear,Tshirts,White,Fall,2011,Casual
3936,Women,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual
15778,Men,Apparel,Innerwear,Briefs,Grey,Summer,2016,Casual
59457,Women,Accessories,Jewellery,Ring,Silver,Summer,2015,Casual
45008,Men,Accessories,Watches,Watches,Steel,Winter,2016,Casual
37428,Women,Accessories,Bags,Handbags,Red,Summer,2012,Casual
52883,Women,Apparel,Saree,Sarees,Blue,Fall,2012,Ethnic
45834,Women,Apparel,Topwear,Kurtas,Red,Summer,2012,Ethnic
33088,Women,Footwear,Shoes,Heels,Gold,Winter,2015,Casual
38460,Women,Accessories,Bags,Mobile Pouch,Green,Summer,2012,Casual
12139,Women,Apparel,Topwear,Kurtas,Purple,Fall,2011,Ethnic
42649,Women,Apparel,Topwear,Kurtas,Black,Summer,2012,Ethnic
8186,Men,Apparel,Topwear,Shirts,Grey,Summer,2011,Casual
9054,Women,Footwear,Shoes,Sports Shoes,White,Fall,2011,Sports
30269,Men,Accessories,Eyewear,Sunglasses,Brown,Summer,2017,Casual
48373,Men,Apparel,Topwear,Shirts,White,Summer,2012,Casual
18403,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011,Casual
6820,Women,Footwear,Flip Flops,Flip Flops,Green,Summer,2011,Casual
12905,Women,Footwear,Shoes,Casual Shoes,Purple,Fall,2011,Casual
9868,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011,Casual
28296,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016,Casual
57995,Women,Apparel,Dress,Dresses,Black,Fall,2012,Casual
5699,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2015,Casual
40922,Boys,Apparel,Topwear,Jackets,Blue,Summer,2012,Casual
38838,Women,Apparel,Dress,Dresses,Pink,Fall,2012,Casual
59033,Women,Footwear,Shoes,Heels,Black,Winter,2012,Casual
21129,Women,Apparel,Topwear,Tops,Red,Fall,2011,Casual
56847,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual
37870,Men,Accessories,Wallets,Wallets,Black,Summer,2012,Casual
38004,Women,Accessories,Watches,Watches,Blue,Winter,2016,Casual
21915,Women,Apparel,Apparel Set,Kurta Sets,Orange,Fall,2011,Ethnic
25589,Women,Apparel,Apparel Set,Kurta Sets,Green,Fall,2011,Ethnic
4579,Women,Footwear,Shoes,Sports Shoes,Blue,Summer,2011,Sports
38236,Unisex,Accessories,Eyewear,Sunglasses,Black,Winter,2016,Casual
24669,Men,Footwear,Shoes,Casual Shoes,Red,Fall,2011,Casual
56249,Men,Apparel,Loungewear and Nightwear,Night suits,White,Summer,2016,Casual
15912,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Formal
49093,Women,Personal Care,Lips,Lip Liner,Mauve,Spring,2017,Casual
31189,Men,Accessories,Wallets,Wallets,Brown,Summer,2012,Casual
18631,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011,Casual
9266,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011,Casual
50982,Women,Apparel,Loungewear and Nightwear,Robe,Maroon,Summer,2017,Casual
28898,Women,Apparel,Innerwear,Briefs,Red,Summer,2014,Casual
48141,Women,Accessories,Wallets,Wallets,Brown,Winter,2016,Casual
29176,Boys,Apparel,Bottomwear,Shorts,Khaki,Summer,2012,Casual
26902,Women,Apparel,Topwear,Tops,Lavender,Summer,2012,Casual
35529,Girls,Footwear,Sandal,Sandals,Orange,Summer,2012,Casual
47109,Boys,Footwear,Shoes,Casual Shoes,White,Fall,2012,Casual
17679,Women,Footwear,Shoes,Heels,Pink,Winter,2015,Casual
30867,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012,Ethnic
7906,Men,Apparel,Topwear,Tshirts,Black,Fall,2011,Casual
19525,Men,Apparel,Topwear,Sweaters,Grey,Fall,2011,Casual
8172,Women,Footwear,Shoes,Heels,Blue,Winter,2015,Casual
48387,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual
22758,Women,Apparel,Topwear,Kurtas,Blue,Fall,2011,Ethnic
50378,Women,Apparel,Bottomwear,Salwar and Dupatta,White,Summer,2012,Ethnic
28262,Men,Personal Care,Fragrance,Deodorant,Blue,Spring,2017,Casual
57961,Women,Apparel,Saree,Sarees,Black,Fall,2012,Ethnic
58115,Women,Accessories,Jewellery,Pendant,Silver,Fall,2012,Casual
37884,Unisex,Accessories,Socks,Socks,Black,Summer,2016,Casual
20833,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2012,Formal
39122,Women,Apparel,Bottomwear,Leggings,Blue,Fall,2012,Casual
41038,Men,Accessories,Watches,Watches,Brown,Winter,2016,Casual
58327,Women,Footwear,Flip Flops,Flip Flops,Lavender,Summer,2012,Casual
14008,Men,Apparel,Topwear,Tshirts,White,Fall,2011,Casual
44778,Men,Footwear,Shoes,Casual Shoes,Grey,Summer,2012,Casual
36358,Men,Accessories,Ties,Ties,Red,Summer,2012,Formal
14834,Men,Accessories,Belts,Belts,Black,Summer,2011,Casual
39310,Men,Footwear,Shoes,Casual Shoes,Khaki,Winter,2018,Casual
49067,Women,Accessories,Bags,Handbags,Olive,Summer,2012,Casual
8340,Boys,Apparel,Topwear,Tshirts,Black,Fall,2011,Casual
46813,Girls,Apparel,Bottomwear,Skirts,Pink,Summer,2012,Casual
19717,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Casual
55438,Women,Personal Care,Lips,Lipstick,Pink,Spring,2017,Casual
27018,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual
50976,Women,Apparel,Innerwear,Bra,Pink,Summer,2017,Casual
29182,Women,Apparel,Topwear,Tunics,White,Summer,2012,Casual
31941,Women,Footwear,Shoes,Casual Shoes,Grey,Summer,2012,Casual
7308,Women,Apparel,Topwear,Tops,Blue,Summer,2011,Casual
30893,Women,Apparel,Bottomwear,Patiala,White,Summer,2012,Ethnic
28050,Men,Apparel,Innerwear,Briefs,Charcoal,Summer,2016,Casual
48989,Women,Accessories,Jewellery,Ring,Silver,Summer,2012,Casual
11922,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2012,Formal
59691,Women,Apparel,Innerwear,Bra,Purple,Summer,2014,Casual
58743,Men,Apparel,Topwear,Tshirts,Olive,Fall,2012,Casual
5807,Women,Apparel,Topwear,Tshirts,Blue,Summer,2011,Casual
13649,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011,Casual
34857,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012,Casual
22932,Unisex,Accessories,Watches,Watches,Black,Winter,2016,Casual
8724,Men,Apparel,Topwear,Shirts,Red,Fall,2011,Casual
35985,Women,Apparel,Topwear,Tshirts,Red,Summer,2012,Casual
47599,Women,Footwear,Shoes,Flats,Brown,Winter,2012,Casual
28434,Women,Accessories,Watches,Watches,White,Winter,2016,Casual
55860,Women,Personal Care,Nails,Nail Polish,Lavender,Spring,2017,Casual
19141,Men,Footwear,Sandal,Sandals,Black,Fall,2011,Casual
49631,Women,Apparel,Dress,Dresses,Cream,Summer,2012,Casual
8516,Unisex,Accessories,Bags,Backpacks,Black,Summer,2011,Sports
28606,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012,Casual
34259,Men,Apparel,Bottomwear,Tracksuits,Grey,Summer,2012,Sports
46679,Women,Personal Care,Fragrance,Perfume and Body Mist,Peach,Spring,2017,Casual
16109,Men,Accessories,Eyewear,Sunglasses,Brown,Winter,2016,Casual
25925,Women,Apparel,Topwear,Tshirts,Purple,Summer,2012,Casual
5209,Men,Apparel,Topwear,Tshirts,White,Summer,2011,Casual
33840,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012,Casual
58571,Men,Apparel,Bottomwear,Shorts,Black,Summer,2012,Casual
52877,Women,Apparel,Saree,Sarees,White,Fall,2012,Ethnic
39546,Men,Footwear,Flip Flops,Flip Flops,Yellow,Summer,2012,Casual
25119,Women,Accessories,Bags,Clutches,Black,Winter,2015,Casual
44912,Men,Apparel,Bottomwear,Track Pants,Black,Summer,2012,Casual
57539,Men,Accessories,Belts,Belts,Olive,Summer,2010,Casual
38494,Boys,Apparel,Topwear,Tshirts,Green,Summer,2012,Casual
20037,Women,Apparel,Bottomwear,Stockings,Black,Fall,2011,Casual
44572,Men,Footwear,Sandal,Sports Sandals,Black,Summer,2012,Casual
37080,Women,Accessories,Bags,Handbags,Blue,Summer,2012,Casual
57959,Women,Apparel,Saree,Sarees,Turquoise Blue,Fall,2012,Ethnic
4787,Men,Apparel,Bottomwear,Shorts,Black,Summer,2011,Sports
52417,Women,Apparel,Loungewear and Nightwear,Night suits,Red,Winter,2015,Casual
39926,Unisex,Accessories,Bags,Laptop Bag,Brown,Fall,2012,Casual
58911,Men,Accessories,Ties,Ties,Grey,Summer,2012,Casual
24497,Women,Apparel,Topwear,Kurtas,Black,Fall,2011,Ethnic
57165,Women,Apparel,Topwear,Tops,Magenta,Summer,2012,Casual
11770,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011,Casual
41000,Girls,Apparel,Bottomwear,Shorts,Blue,Summer,2012,Casual
42685,Women,Apparel,Topwear,Kurtas,White,Summer,2012,Ethnic
55632,Women,Footwear,Shoes,Heels,Black,Winter,2015,Casual
13027,Women,Footwear,Shoes,Heels,Gold,Winter,2012,Casual
27212,Men,Apparel,Topwear,Shirts,Blue,Summer,2012,Casual
43757,Women,Accessories,Jewellery,Bangle,White,Fall,2012,Casual
22760,Women,Apparel,Topwear,Kurtas,Blue,Fall,2011,Ethnic
16555,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011,Casual
8976,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011,Sports
7102,Unisex,Accessories,Bags,Backpacks,Orange,Winter,2015,Casual
34605,Men,Apparel,Innerwear,Briefs,Black,Summer,2016,Casual
50340,Women,Apparel,Topwear,Kurtis,Brown,Summer,2012,Ethnic
55400,Women,Personal Care,Makeup,Kajal and Eyeliner,Charcoal,Spring,2017,Casual
3790,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2014,Casual
8378,Girls,Apparel,Topwear,Tshirts,Green,Fall,2011,Casual
30097,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual
2642,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2010,Formal
43565,Unisex,Accessories,Bags,Backpacks,Black,Summer,2012,Casual
28854,Men,Apparel,Topwear,Tshirts,Lavender,Summer,2012,Casual
13215,Men,Footwear,Shoes,Sports Shoes,Grey,Spring,2012,Sports
27020,Women,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2012,Casual
46017,Women,Apparel,Topwear,Kurtas,Orange,Summer,2012,Ethnic
7330,Men,Footwear,Sandal,Sandals,Black,Summer,2013,Casual
49863,Girls,Accessories,Watches,Watches,Pink,Winter,2016,Casual
16767,Women,Accessories,Bags,Handbags,Brown,Winter,2015,Casual
31979,Men,Footwear,Shoes,Sports Shoes,Grey,Summer,2012,Sports
50172,Women,Footwear,Shoes,Flats,Green,Winter,2012,Casual
28068,Men,Apparel,Innerwear,Trunk,Navy Blue,Summer,2016,Casual
23480,Men,Accessories,Scarves,Scarves,Grey,Summer,2012,Casual
44740,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012,Casual
5467,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2011,Sports
20205,Men,Apparel,Topwear,Sweatshirts,Grey,Fall,2011,Casual
14030,Women,Apparel,Topwear,Tshirts,White,Fall,2011,Casual
36360,Men,Accessories,Ties,Ties,Gold,Summer,2012,Formal
45692,Women,Personal Care,Fragrance,Perfume and Body Mist,Pink,Spring,2017,Casual
57357,Women,Apparel,Innerwear,Bra,Black,Winter,2015,Casual
10490,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011,Casual
33612,Women,Accessories,Wallets,Wallets,Green,Summer,2012,Casual
39328,Girls,Apparel,Bottomwear,Shorts,Green,Summer,2012,Casual
41232,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012,Sports
11542,Women,Apparel,Topwear,Kurtas,Beige,Summer,2011,Ethnic
56285,Women,Apparel,Innerwear,Bra,Black,Winter,2015,Casual
25777,Men,Apparel,Topwear,Suspenders,Brown,Summer,2012,Formal
2226,Women,Apparel,Bottomwear,Track Pants,Black,Fall,2010,Sports
43101,Men,Personal Care,Fragrance,Fragrance Gift Set,Red,Spring,2017,Casual
18299,Women,Apparel,Topwear,Kurtas,Black,Fall,2011,Ethnic
13671,Unisex,Apparel,Bottomwear,Jeans,Blue,Fall,2011,Casual
27444,Women,Apparel,Topwear,Tshirts,Black,Fall,2015,Casual
26596,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2015,Sports
55064,Women,Personal Care,Lips,Lipstick,Brown,Spring,2017,NA
50516,Men,Apparel,Innerwear,Trunk,Navy Blue,Winter,2016,Casual
6686,Men,Apparel,Topwear,Tshirts,Red,Summer,2011,Casual
34053,Boys,Apparel,Bottomwear,Capris,Yellow,Summer,2012,Casual
46473,Men,Accessories,Watches,Watches,Silver,Winter,2016,Casual
7754,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011,Casual
55858,Women,Personal Care,Nails,Nail Polish,Brown,Spring,2017,Casual
35181,Unisex,Accessories,Bags,Backpacks,Blue,Summer,2015,Casual
22136,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2012,Formal
16303,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011,Casual
15586,Men,Apparel,Topwear,Sweatshirts,Green,Fall,2011,Casual
36704,Men,Personal Care,Fragrance,Perfume and Body Mist,Grey,Spring,2017,Casual
5003,Women,Apparel,Bottomwear,Shorts,Blue,Summer,2011,Casual
14454,Women,Footwear,Shoes,Heels,Taupe,Summer,2012,Casual
53393,Women,Apparel,Topwear,Kurtas,Beige,Fall,2012,Ethnic
11126,Women,Apparel,Bottomwear,Track Pants,Blue,Fall,2011,Sports
25313,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual
57733,Women,Personal Care,Lips,Lip Care,Brown,Spring,2017,NA
40784,Men,Footwear,Flip Flops,Flip Flops,Blue,Summer,2012,Casual
36536,Women,Accessories,Bags,Handbags,Blue,Summer,2012,Casual
52073,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012,Casual
58549,Women,Accessories,Eyewear,Sunglasses,Black,Winter,2016,Casual
14666,Men,Apparel,Topwear,Shirts,Red,Fall,2011,Casual
33878,Men,Accessories,Watches,Watches,Silver,Winter,2016,Casual
44116,Men,Personal Care,Fragrance,Perfume and Body Mist,Orange,Spring,2017,Casual
5231,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011,Casual
25121,Women,Accessories,Bags,Clutches,Black,Winter,2015,Casual
32196,Men,Apparel,Topwear,Kurtas,Blue,Summer,2012,Ethnic
33044,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012,Ethnic
57501,Men,Footwear,Sandal,Sandals,Beige,Summer,2012,Casual
54384,Women,Accessories,Bags,Handbags,Olive,Fall,2012,Casual
13443,Women,Apparel,Topwear,Tops,White,Summer,2011,Casual
2014,Men,Apparel,Topwear,Tshirts,Yellow,Fall,2010,Sports
43333,Women,Accessories,Bags,Handbags,Brown,Summer,2012,Casual
49609,Women,Footwear,Shoes,Heels,Brown,Winter,2015,Casual
31713,Women,Accessories,Jewellery,Earrings,Silver,Winter,2016,Ethnic
12591,Unisex,Apparel,Topwear,Tshirts,Blue,Fall,2011,Casual
55256,Women,Personal Care,Makeup,Kajal and Eyeliner,Black,Summer,2019,Casual
18897,Women,Apparel,Dress,Dresses,Green,Fall,2011,Casual
34261,Boys,Apparel,Topwear,Tshirts,Red,Summer,2012,Casual
50724,Girls,Apparel,Dress,Dresses,Blue,Summer,2012,Casual
2828,Men,Footwear,Shoes,Casual Shoes,Blue,Summer,2012,Casual
22304,Women,Footwear,Shoes,Heels,Beige,Winter,2012,Casual
16131,Women,Apparel,Topwear,Tshirts,Red,Fall,2011,Casual
46641,Women,Personal Care,Fragrance,Deodorant,Grey,Spring,2017,Casual
7566,Men,Apparel,Topwear,Tshirts,Black,Summer,2011,Sports
19945,Women,Accessories,Bags,Handbags,Purple,Fall,2011,Casual
13685,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011,Casual
54142,Women,Footwear,Shoes,Heels,Beige,Winter,2012,Casual
26562,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2012,Casual
55090,Women,Personal Care,Skin,Face Moisturisers,Silver,Spring,2017,Casual
12757,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011,Casual
42027,Women,Footwear,Shoes,Sports Shoes,Black,Fall,2012,Sports
3300,Men,Footwear,Shoes,Sports Shoes,Black,Spring,2011,Sports
17225,Men,Accessories,Eyewear,Sunglasses,Blue,Winter,2016,Casual
6672,Women,Footwear,Shoes,Casual Shoes,White,Summer,2011,Casual
47555,Women,Footwear,Shoes,Heels,White,Winter,2012,Casual
46487,Men,Accessories,Watches,Watches,Silver,Winter,2016,Casual
51430,Men,Apparel,Topwear,Shirts,White,Summer,2012,Casual
15572,Boys,Apparel,Topwear,Tshirts,Orange,Fall,2011,Casual
21747,Unisex,Footwear,Shoes,Casual Shoes,Black,Fall,2011,Casual
4125,Men,Apparel,Topwear,Tshirts,Orange,Summer,2011,Sports
45202,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual
37622,Boys,Apparel,Topwear,Tshirts,Red,Summer,2012,Casual
20695,Men,Footwear,Shoes,Casual Shoes,Blue,Winter,2011,Casual
53367,Unisex,Accessories,Bags,Backpacks,Pink,Summer,2012,Casual
32350,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual
56615,Women,Personal Care,Makeup,Highlighter and Blush,Rose,Spring,2017,Casual
4919,Women,Apparel,Topwear,Tops,Pink,Summer,2011,Casual
10000,Women,Apparel,Bottomwear,Skirts,White,Summer,2011,Casual
4317,Unisex,Apparel,Topwear,Tshirts,Red,Summer,2011,Casual
45030,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual
15740,Women,Footwear,Shoes,Sports Shoes,Grey,Fall,2011,Sports
52087,Women,Apparel,Topwear,Tshirts,Yellow,Summer,2012,Casual
21575,Men,Accessories,Socks,Socks,Multi,Winter,2015,Casual
37410,Women,Accessories,Bags,Handbags,Green,Summer,2012,Casual
56427,Women,Personal Care,Eyes,Eyeshadow,Bronze,Spring,2017,Casual
32162,Women,Accessories,Socks,Socks,Black,Summer,2017,Casual
40542,Women,Accessories,Watches,Watches,Gold,Winter,2016,Casual
38458,Women,Accessories,Bags,Handbags,Orange,Summer,2012,Casual
27682,Women,Accessories,Bags,Handbags,Black,Winter,2015,Casual
9408,Women,Accessories,Eyewear,Sunglasses,Blue,Winter,2016,Casual
30635,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012,Casual
42215,Women,Apparel,Topwear,Tops,Green,Summer,2012,Casual
3132,Men,Apparel,Topwear,Tshirts,Multi,Fall,2010,Casual
34295,Women,Apparel,Topwear,Dupatta,Orange,Summer,2012,Ethnic
18863,Men,Apparel,Topwear,Sweatshirts,Red,Fall,2011,Casual
6440,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2011,Casual
